id,hhb,hbo2,ca,na
10575,10.656704,4.9889603,6.9631777,6.925813
10576,6.7359896,8.774192,8.474385,12.496811
10577,8.834311,3.7198277,6.4947615,5.198483
10578,9.794389,11.12861,7.0518775,7.9458957
10579,8.130602,7.9922476,8.17591,9.650967
10580,5.1036363,7.102073,11.670202,9.488369
10581,5.676293,9.716626,8.567078,6.732899
10582,9.646542,8.479543,9.794655,10.195399
10583,6.113,8.3906145,15.975416,10.722076
10584,7.5282693,6.990062,10.7625,5.563397
10585,9.865031,7.7637267,8.332129,8.850172
10586,8.083021,4.377606,9.211358,9.328566
10587,4.0518346,11.008739,9.037878,5.7711368
10588,3.765663,9.440881,7.784422,9.101038
10589,7.135391,10.931278,8.043571,10.57685
10590,10.420542,10.379638,7.6617036,7.673326
10591,6.779488,5.4209323,4.7131906,3.9374914
10592,3.563965,6.4386454,9.840764,4.465479
10593,1.9972967,7.4603744,6.7656245,10.813658
10594,9.75495,9.460758,5.9065137,6.780356
10595,4.092265,5.2208858,7.488031,6.7384896
10596,10.389295,8.370974,8.820064,9.134724
10597,8.093464,10.285967,7.057441,8.710726
10598,8.645011,9.195209,8.6729965,7.0230966
10599,5.8784847,11.13214,8.409256,7.5837107
10600,5.2923584,9.079252,5.955748,7.2658095
10601,8.243155,2.4586463,9.952715,2.5954766
10602,6.7612705,11.48917,12.000256,7.012628
10603,7.140185,9.235784,8.4224615,6.2140217
10604,3.7978725,5.1530213,6.962341,11.413138
10605,6.893496,9.662492,6.4287505,7.8031387
10606,11.1762,6.62953,9.309625,9.605575
10607,6.094336,4.675341,4.782702,10.191562
10608,8.3471,6.8440285,5.6697636,7.530437
10609,5.515321,4.6760874,7.1405287,2.189559
10610,10.505128,9.653052,4.2093434,8.030069
10611,8.336378,10.790229,9.342228,6.346735
10612,6.385852,8.6394415,9.261915,9.452811
10613,11.367261,7.5753117,8.609305,10.479429
10614,8.485615,11.183742,13.365433,5.636543
10615,7.2844887,5.0154467,7.9019833,9.422375
10616,8.370674,9.785928,10.829348,7.486353
10617,6.1710477,5.88341,10.135687,9.91152
10618,5.9059434,4.5497236,4.3372965,0.7822254
10619,5.3049855,7.532271,11.352306,11.162599
10620,4.971237,8.986261,12.469505,7.5924973
10621,7.7725368,10.18119,6.0220942,11.570816
10622,6.8781548,11.857841,8.323257,5.5868974
10623,8.91024,7.873673,6.2217913,7.15058
10624,3.4237652,3.4077153,5.382766,7.4683394
10625,11.882048,5.358489,5.370686,9.420284
10626,9.481504,8.88375,10.047837,6.7741623
10627,7.798459,8.946207,4.508698,8.47443
10628,6.286973,6.300246,9.221787,8.7794485
10629,4.657491,5.7776155,8.048105,8.393944
10630,6.394179,9.016114,8.723002,5.4169993
10631,6.4735117,9.997844,9.215131,8.042088
10632,6.910329,9.518112,10.716708,5.5505953
10633,9.765942,9.499084,5.8672137,8.6048765
10634,6.193318,5.39087,7.54821,8.974234
10635,9.895083,5.710058,9.209252,9.895408
10636,6.2273736,7.982012,8.964983,7.1666455
10637,4.887317,11.881933,5.450437,9.7325115
10638,3.9337528,3.9376469,3.497079,4.266357
10639,7.9023557,9.549348,6.730659,9.01502
10640,8.035807,9.116061,5.6573396,7.592646
10641,10.682231,8.567595,6.579638,10.418615
10642,5.062912,7.978739,7.9051166,10.248262
10643,9.975524,9.333414,11.684916,7.5475955
10644,11.025267,8.938985,4.743045,8.646084
10645,2.3580427,1.4965522,11.661348,6.3629518
10646,6.954298,8.509181,5.5636773,11.248658
10647,9.463684,5.9177938,5.759555,6.797997
10648,7.470685,6.9372025,6.66892,4.3173685
10649,3.2630248,3.834772,15.163897,11.53184
10650,8.425715,8.981338,6.833401,10.888686
10651,5.046625,6.189533,7.6810436,5.6190257
10652,8.506888,5.907316,4.089651,7.9610796
10653,8.422261,6.969253,4.707861,11.513821
10654,8.292609,10.61193,7.588804,6.76525
10655,4.8862543,4.2055473,5.692162,9.500248
10656,4.6846766,3.6726077,6.243623,8.312029
10657,8.930221,9.075598,8.876725,5.2719617
10658,9.182317,5.9663115,10.161601,9.070361
10659,7.8128095,12.246743,12.646612,9.840188
10660,9.797989,7.5112324,11.4372635,7.870781
10661,5.7424426,4.818188,7.3278265,7.164118
10662,6.7887673,5.1466374,9.182335,9.23675
10663,10.090619,8.904004,6.522098,5.92027
10664,8.199779,8.652523,4.903521,3.0145307
10665,7.5200334,4.2161884,4.4778557,6.146863
10666,8.018383,6.242061,7.0303135,6.102779
10667,3.9866369,7.9941626,6.4371443,3.1114008
10668,8.137228,8.16634,7.680283,10.246875
10669,2.303169,8.103815,11.97334,8.132523
10670,10.123582,10.597828,5.487625,5.0259376
10671,9.545509,6.919156,15.049183,2.6919425
10672,11.186011,4.994008,9.911236,7.4788895
10673,5.7377973,11.024707,6.823727,10.517852
10674,8.717703,6.347349,2.2466364,7.948378
10675,3.2212276,3.9830165,5.9119387,6.9669595
10676,4.6257105,6.314265,6.870826,7.9796886
10677,5.9825935,2.7799454,7.9605064,10.346221
10678,9.029007,5.1235504,3.3871593,8.460918
10679,7.0887103,8.282341,10.293377,9.310637
10680,10.645224,6.4716225,13.949734,7.0573864
10681,7.739138,10.83425,6.7612185,9.427897
10682,3.4582622,9.109013,9.451676,5.2384133
10683,9.412526,11.759668,8.918068,8.404522
10684,7.1355596,4.8703737,9.065313,10.10962
10685,7.1925673,8.466557,9.650233,10.65592
10686,7.6285563,7.802301,7.023155,6.285303
10687,10.139198,9.584632,10.141785,9.282019
10688,6.508819,4.1022935,5.129086,11.479466
10689,7.4299965,4.3733015,7.9044623,7.0708003
10690,4.907699,5.679285,9.132864,10.270906
10691,8.222649,4.518421,3.492976,9.094641
10692,6.085489,8.895407,7.725632,7.467166
10693,11.15016,8.903472,4.579152,7.3264127
10694,4.837941,9.087491,14.290739,12.276718
10695,5.632849,6.7633677,11.4822035,11.45034
10696,5.8124304,11.075313,8.07854,8.572772
10697,10.322434,9.347477,8.063373,5.0314927
10698,5.198062,9.982025,7.1517267,7.198448
10699,9.673279,7.8149366,5.626418,13.108634
10700,10.661441,7.1627016,4.316606,6.255334
10701,10.378783,3.2788484,10.0153885,6.6521506
10702,10.765573,9.405559,7.6852727,5.45252
10703,11.153033,3.6339068,9.229014,9.798258
10704,7.392059,9.258822,8.259645,9.699057
10705,9.6682825,7.867569,9.451988,5.835387
10706,8.976745,9.852165,8.981518,12.168359
10707,6.5982924,4.613084,9.841932,8.245575
10708,4.39736,6.8095026,10.519466,6.134698
10709,12.346286,6.9452662,10.2470875,3.9976237
10710,6.721119,5.7022305,9.019094,8.957158
10711,6.2936172,8.465349,7.4833384,11.329863
10712,9.615204,6.503804,1.247951,9.108719
10713,4.578171,9.866462,6.9735765,6.5391164
10714,9.430111,8.765071,10.9152355,5.4913135
10715,8.481644,5.903861,7.4416018,7.7762733
10716,3.269002,7.6642575,12.247679,10.672293
10717,7.210057,4.418922,6.918711,6.062513
10718,10.812601,7.6789303,4.4469423,3.2843196
10719,6.5385523,9.803327,8.884894,10.282471
10720,7.5434422,6.3557587,5.4409857,8.159563
10721,8.915193,2.8415449,8.967943,7.2677073
10722,9.08535,6.855915,10.345857,7.7371674
10723,11.168881,8.432115,5.3728447,2.320894
10724,8.55364,11.000218,6.338546,4.080139
10725,7.455405,9.530362,6.354404,9.509121
10726,6.8772807,11.313271,10.6330805,5.3923655
10727,10.381502,7.935812,7.9827847,3.7931905
10728,4.5142775,10.718461,8.339193,7.352064
10729,11.330813,3.728963,9.954109,4.348506
10730,8.470554,6.651346,7.7142844,8.110445
10731,3.1629753,12.079806,9.42688,10.820913
10732,10.1977625,10.805822,3.9257693,7.7154055
10733,8.556338,5.8269615,5.555189,7.371514
10734,7.150846,7.751246,9.678664,10.161701
10735,10.358827,6.3666096,6.401336,7.1976514
10736,4.4112396,9.626492,10.634638,5.430362
10737,8.118591,6.3382974,6.605687,8.668007
10738,8.516736,7.496503,5.2746677,7.843327
10739,5.8568835,6.1217465,8.684102,8.065838
10740,13.46206,6.6197042,10.670466,6.3828425
10741,8.086721,9.619553,8.9742565,8.069286
10742,6.6697125,8.900452,4.354015,10.731048
10743,8.687343,7.371494,6.7242794,12.862321
10744,7.990631,10.469721,10.550082,7.4971833
10745,11.169232,10.08688,8.737047,6.8112397
10746,10.902897,6.4325995,5.380416,6.9150386
10747,11.2479925,3.3558483,9.856541,9.836098
10748,3.130071,11.561784,11.091192,8.783079
10749,9.835322,7.7050023,11.357128,9.00435
10750,2.5801988,11.10505,8.352686,3.5905087
10751,5.1953826,4.0998917,7.471562,12.938393
10752,5.758387,10.3982,8.461056,10.835017
10753,8.961312,5.449818,9.322716,6.219019
10754,3.3671477,6.796176,10.684993,11.225412
10755,10.628153,9.4127245,10.936598,8.330309
10756,6.5939302,5.3666797,8.346529,7.6839385
10757,4.7176414,9.947664,10.950271,10.803912
10758,8.702133,9.664066,5.403983,10.905726
10759,6.955725,10.977182,2.019424,8.2314205
10760,8.064724,13.629294,6.579325,8.913453
10761,4.832709,10.350008,11.147738,7.8129873
10762,7.944616,12.9790745,7.1696706,10.210414
10763,5.9801025,2.353097,8.002541,8.447152
10764,12.989948,5.907026,8.858959,10.238586
10765,7.5924363,6.032314,6.052732,12.176883
10766,4.222598,8.449717,7.9415674,5.3972487
10767,8.942136,4.2207294,6.284445,10.469277
10768,9.44424,3.9677866,6.787193,5.903653
10769,8.053289,8.190694,4.9656405,3.3233304
10770,10.940301,5.6335573,5.742556,10.24126
10771,5.665886,5.1842833,11.703997,10.2744665
10772,11.37028,6.93578,3.0307112,8.392548
10773,5.260286,7.367755,7.663566,5.2883043
10774,7.5762424,9.880545,12.395462,11.44956
10775,11.643167,9.287342,7.1987443,8.935699
10776,9.570672,8.428128,9.995704,6.2797837
10777,9.705671,7.2895894,10.706823,5.4224176
10778,11.720671,7.009501,4.443781,8.698864
10779,10.796676,14.903275,5.910167,12.310578
10780,6.7986937,7.443327,10.119985,5.705653
10781,10.255833,6.470902,9.460903,9.551913
10782,6.9267793,6.705592,7.8661084,12.424555
10783,11.148425,7.4092984,11.093907,12.112236
10784,12.409486,4.532182,11.624556,3.018043
10785,9.570936,6.8235774,12.505529,5.522515
10786,6.645221,11.207348,8.008922,7.4824224
10787,6.821295,8.602882,11.89526,8.769422
10788,4.1892314,6.3270125,3.5226104,7.1598487
10789,4.3568287,6.400808,10.319276,11.037838
10790,4.945856,7.9685693,11.041776,9.189236
10791,13.609056,7.7248707,6.7031307,3.2908914
10792,8.350994,9.529604,7.422164,7.9231515
10793,7.7924733,8.570289,7.7972703,8.986178
10794,10.795381,7.099596,9.981191,4.5940256
10795,8.07206,13.469989,7.776581,9.570994
10796,6.6343575,11.303409,8.98879,6.085622
10797,10.480804,10.503468,12.540529,6.4818296
10798,6.0824943,5.8610587,9.139506,10.440474
10799,7.2874436,6.6483774,4.277541,6.1659403
10800,7.466249,8.17563,8.365805,8.12402
10801,10.1764555,4.754288,7.414382,7.742679
10802,7.93264,5.118436,9.287983,10.239998
10803,9.465962,5.432632,4.316102,5.6638637
10804,7.2029343,0.7018294,2.0416512,8.754361
10805,9.118821,8.524839,9.370215,12.50511
10806,3.465092,8.971242,7.902178,3.771532
10807,7.558918,5.945007,8.9263,12.073741
10808,8.15371,5.0984335,9.738732,4.5878873
10809,9.42248,10.3702965,7.0678196,6.5492644
10810,10.27277,4.242322,3.8797228,8.854503
10811,5.9665747,7.3110547,9.610571,8.015546
10812,9.259319,8.941489,5.411605,4.954593
10813,10.982793,11.619818,12.314974,8.533036
10814,7.883313,14.02087,10.643015,6.4054055
10815,4.3994575,6.1620216,6.6182575,12.277857
10816,4.717143,6.4006023,10.735579,11.758129
10817,11.747918,4.290215,9.27197,3.7625544
10818,7.8542166,8.694517,6.8507605,12.242791
10819,8.314772,8.957416,11.190261,8.610157
10820,7.8207717,5.757989,8.185569,7.605057
10821,10.781661,8.08009,7.8752418,5.8278694
10822,6.3949494,9.491364,4.768756,5.620093
10823,4.871649,9.936735,9.175407,9.117537
10824,10.087824,8.699757,2.8907185,4.1683106
10825,5.802061,7.072895,9.840408,9.32837
10826,5.3525476,11.421282,11.059316,10.215077
10827,10.633278,10.664893,6.7617383,3.41152
10828,6.2210093,7.6628046,6.816586,5.635126
10829,9.747911,8.581452,4.4437966,4.671234
10830,8.559032,7.154476,3.0085962,2.9798493
10831,9.061377,11.061834,4.853809,12.195469
10832,10.286682,9.594222,7.2458477,6.055766
10833,11.734866,10.173547,7.68157,10.860407
10834,8.95662,11.8962145,12.143814,9.366558
10835,8.24403,9.937579,8.172169,6.0306506
10836,9.972185,10.10981,12.746623,11.710289
10837,6.506124,11.346146,12.525538,9.784632
10838,6.0076985,11.77595,10.139731,4.1945457
10839,5.7678957,5.122104,8.835424,12.843652
10840,8.615252,5.749928,9.070996,11.1773405
10841,7.816294,8.700885,8.868336,5.813905
10842,10.814893,11.358942,4.618718,3.725604
10843,7.0517726,8.147301,10.627912,8.816413
10844,3.899638,11.166895,10.606721,12.160684
10845,11.54095,5.8278985,7.8551593,8.41564
10846,6.9917383,12.066747,3.0971859,10.725352
10847,5.6638803,11.762977,6.709188,8.33769
10848,8.791431,6.1698995,8.642491,12.361047
10849,5.9188,4.7144003,8.823485,4.758304
10850,8.835818,9.813828,10.2918,9.309344
10851,9.936793,8.9436455,9.538675,7.502473
10852,9.853242,5.6311636,9.949023,11.043513
10853,11.561573,7.981045,10.294842,9.35571
10854,9.592747,6.376184,7.563095,10.966408
10855,5.022204,5.2898526,9.879359,8.017723
10856,9.466822,11.024828,7.4136996,6.950059
10857,4.8389797,11.381169,9.035414,8.312113
10858,5.1098967,9.819832,7.8747025,7.542964
10859,11.230128,12.521091,2.9468946,6.5450487
10860,10.004396,8.707519,3.0558267,10.796333
10861,11.851891,9.36292,9.0637665,9.0418005
10862,8.267541,7.4280095,12.137055,7.368669
10863,11.961546,9.030067,8.637376,8.920422
10864,8.053173,7.634044,6.9043503,3.37296
10865,8.659326,12.927128,8.691423,9.248258
10866,7.965144,7.0905943,9.155673,11.659821
10867,8.852258,8.114983,5.89545,4.7764273
10868,5.160418,7.585313,8.820083,7.932566
10869,13.548458,8.484865,11.480572,7.1842084
10870,9.453607,7.8127837,4.722363,7.6990047
10871,7.3434167,11.682145,7.209591,9.936837
10872,9.569356,13.335251,7.4534583,7.8288903
10873,5.6299014,5.822931,9.908188,7.702216
10874,7.7756386,3.6290877,11.024966,9.724491
10875,4.7711024,10.76474,7.5262203,11.90196
10876,12.621617,6.4998503,10.807395,10.76415
10877,6.6141286,8.786001,8.118662,11.680246
10878,4.8340254,8.239033,11.275533,7.3908553
10879,12.200575,9.952101,6.076216,8.994384
10880,14.005216,7.164078,9.596321,2.5262399
10881,9.963868,6.57847,6.7769685,8.683544
10882,11.693965,11.0346155,9.119152,9.32612
10883,7.1911173,12.78233,10.887631,8.832016
10884,5.879702,2.5270295,8.266947,13.701619
10885,9.973133,9.059196,6.8748627,8.274313
10886,10.650424,8.434065,8.409388,12.5918255
10887,8.891444,11.039484,13.081417,12.108507
10888,8.502888,8.456475,8.735589,8.408209
10889,8.97337,7.489739,4.8416305,4.6484537
10890,12.079203,10.045306,9.346195,9.103171
10891,6.039166,3.8702517,6.883869,9.350979
10892,5.4975605,2.8705733,5.582014,6.815431
10893,10.012313,6.107885,4.1327257,10.471369
10894,11.626987,5.89295,7.802627,6.4403615
10895,8.435556,7.6095653,6.0915375,9.30291
10896,10.327244,9.916606,3.2647212,9.711628
10897,9.407427,7.710932,10.935923,10.545392
10898,3.5700233,6.119737,9.213585,8.154728
10899,10.246463,6.2933307,5.104733,6.9983015
10900,6.676764,7.022287,8.672346,7.53942
10901,8.533744,6.634038,9.659096,6.997341
10902,8.403271,8.194363,9.769719,6.0608172
10903,5.160046,7.1330323,3.7681446,6.704289
10904,5.734841,9.741027,6.8820486,1.6299295
10905,5.074649,9.041683,8.303789,10.728002
10906,6.3539176,3.0850744,4.6335263,4.7772713
10907,7.630901,8.014245,6.3561797,6.9099417
10908,9.392085,6.797545,9.684329,3.633897
10909,5.6899962,9.040288,9.764791,9.431768
10910,7.853104,8.434871,7.7401943,10.231406
10911,14.112764,10.91486,6.199319,5.6005316
10912,4.3782234,7.7913685,8.1936865,7.671461
10913,10.210459,7.538264,8.1554985,5.101253
10914,6.482349,5.1009126,4.4033937,10.542939
10915,5.8080206,10.308904,7.75209,12.047348
10916,5.418677,6.2673306,8.60324,10.859868
10917,8.86737,7.955278,7.104348,7.636074
10918,5.2298684,4.8673215,9.779952,6.234013
10919,6.7076883,9.490974,8.071496,6.7234273
10920,3.4477096,6.2811074,6.7379074,7.2918067
10921,13.357337,4.964189,4.668097,6.9730377
10922,13.879281,8.935673,10.029306,6.063511
10923,5.122266,11.227522,8.528347,5.2373657
10924,9.685208,5.769506,10.650049,13.012
10925,13.283827,9.603375,12.680918,6.100815
10926,10.052649,11.470711,5.272436,7.8867955
10927,7.832618,9.253322,6.0293455,4.6665673
10928,7.6525106,9.821947,7.459648,11.285445
10929,7.931173,7.164838,10.312144,7.300493
10930,11.513859,9.688023,4.431919,10.203451
10931,10.295124,7.533857,6.4033556,6.993552
10932,7.7027845,8.790284,8.511851,8.296966
10933,7.4851084,6.7008834,10.321491,7.6352773
10934,7.65581,8.77256,6.6479826,8.101933
10935,2.6237516,3.4102638,10.90162,11.37369
10936,0.61346537,9.160438,8.99758,6.9156847
10937,6.588574,8.419123,2.7202578,5.7046747
10938,9.89941,11.370326,5.0394635,8.721949
10939,6.754434,11.956235,11.074068,9.702997
10940,13.720806,10.939666,13.491531,9.448709
10941,11.048684,12.633043,10.128353,10.400035
10942,10.614646,6.1776896,12.044053,8.05738
10943,6.151056,11.112572,8.4823,8.901464
10944,1.6721605,6.281066,7.0148067,8.863615
10945,9.255627,7.8349195,8.9806385,4.809044
10946,5.906786,10.19449,7.5169034,9.179663
10947,9.974538,12.586703,9.097191,11.5148115
10948,5.3513565,11.880449,8.860379,7.2771916
10949,7.6222486,5.793178,8.299283,10.467672
10950,12.603061,9.215856,8.567137,3.7346601
10951,3.1139972,12.472631,8.921768,10.169199
10952,11.294624,9.690974,11.664223,9.964491
10953,8.521188,8.385508,6.6247153,9.98306
10954,5.840339,8.765058,12.142273,8.264538
10955,7.7438135,9.322807,10.012291,1.7868452
10956,8.320457,3.082702,5.930196,8.035643
10957,6.4432497,10.708955,13.055372,7.6722393
10958,13.4715185,8.902387,6.433788,5.320108
10959,7.542651,11.915216,8.447241,8.75738
10960,8.438117,8.7824745,10.969387,2.298018
10961,8.702072,11.700031,10.422752,6.495151
10962,5.958936,5.7264137,7.595318,10.13714
10963,10.562431,6.074708,7.8824716,10.137812
10964,9.421421,6.588943,11.390325,13.087499
10965,5.2578936,6.01021,7.3546014,7.9846935
10966,10.050777,11.11457,4.5080442,10.831409
10967,10.736744,9.115779,4.4810586,7.439773
10968,3.757629,9.048692,7.050766,10.746937
10969,6.819066,7.048989,8.883557,11.412827
10970,10.36701,11.284566,12.190568,6.6607943
10971,11.559167,6.316821,7.3591943,3.582544
10972,10.521,7.6974955,6.2144294,5.3235493
10973,6.131615,11.252045,13.137055,6.3657565
10974,4.7862754,6.1437883,2.536248,9.0262165
10975,8.353083,11.065062,6.8652444,11.585193
10976,4.5494013,6.0491443,10.381964,10.848509
10977,4.957089,7.220147,4.8074665,7.2821994
10978,7.185977,9.931518,6.475829,8.770227
10979,6.4335895,10.992443,8.779633,11.571325
10980,12.310404,9.630639,7.238726,9.403555
10981,6.444896,10.549168,8.949053,6.2032194
10982,4.511865,9.969325,9.375123,9.774893
10983,10.424081,11.00056,8.61364,9.596821
10984,11.351019,3.3601978,12.594599,9.521292
10985,6.47598,10.402959,4.5006332,8.144726
10986,5.6426907,9.514964,4.605089,10.16916
10987,7.173597,9.378952,12.082385,12.530633
10988,6.0792966,5.809677,8.624236,8.530649
10989,5.6339884,11.713312,7.529359,9.333275
10990,6.552502,11.437264,9.278842,6.75857
10991,6.4099326,9.117039,5.8230405,6.8118854
10992,4.9467325,6.6133704,7.537582,9.158015
10993,5.104391,7.904687,8.45652,5.573789
10994,2.2721348,11.0402355,8.817934,9.113832
10995,6.6084857,10.49191,7.352904,8.256002
10996,9.738988,8.065077,5.637025,8.848881
10997,5.589745,3.4865136,10.200993,3.867366
10998,8.819599,10.594746,8.753794,4.607343
10999,6.3550673,7.142043,6.966715,6.3380423
11000,8.697866,7.300071,12.126439,9.497235
11001,8.216781,6.6101933,9.705021,8.993001
11002,6.6274815,9.406271,4.014507,4.9070215
11003,7.6499944,5.2479625,8.5894,9.326351
11004,5.978021,12.112392,11.530671,10.976703
11005,8.554237,8.770466,8.639806,4.175914
11006,11.386733,11.728144,4.254233,4.3461075
11007,4.4790397,9.331959,7.9903946,5.0711517
11008,10.586883,9.84762,7.5790415,10.340483
11009,9.438051,7.4967628,9.317113,9.460694
11010,9.312782,9.350428,9.473366,9.382596
11011,8.134678,3.99042,8.784286,4.2119646
11012,8.415714,10.87529,11.598631,9.100675
11013,6.849464,10.250736,8.047459,10.451127
11014,5.198918,5.277736,8.096621,7.8379154
11015,6.8420057,4.6569147,2.217908,5.29746
11016,6.877213,6.4591928,7.731844,8.7461405
11017,5.4212513,7.4577284,6.9703608,7.4758563
11018,7.4269795,4.592481,5.5302377,2.8729873
11019,10.064415,7.9600506,6.7628546,9.054613
11020,5.523398,7.0294604,7.2584424,11.827506
11021,8.11875,3.4569044,5.812192,10.35677
11022,8.656017,6.488041,7.781962,5.357059
11023,7.2926807,10.80129,4.7390585,7.668474
11024,6.0620294,6.2224727,4.8248987,7.106128
11025,6.6946354,7.0162435,7.0854163,8.68412
11026,12.353126,9.709395,12.296387,8.074534
11027,6.022456,8.183152,8.191831,6.074009
11028,8.220186,5.472014,6.74903,8.59711
